%       time         npart          tres             T             Z            N2            CO    A1CH3-C7H9        BIOOIL           rho
 3.30000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.53301E-02   7.49870E-01   2.24800E-01   5.10110E-01
 3.30500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.53402E-02   7.50169E-01   2.24491E-01   5.10444E-01
 3.31000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.53503E-02   7.50468E-01   2.24182E-01   5.10779E-01
 3.31500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.53604E-02   7.50766E-01   2.23874E-01   5.11113E-01
 3.32000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.53704E-02   7.51064E-01   2.23566E-01   5.11446E-01
 3.32500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.53804E-02   7.51360E-01   2.23259E-01   5.11780E-01
 3.33000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.53904E-02   7.51657E-01   2.22953E-01   5.12113E-01
 3.33500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.54004E-02   7.51952E-01   2.22647E-01   5.12446E-01
 3.34000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.54104E-02   7.52247E-01   2.22343E-01   5.12778E-01
 3.34500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.54203E-02   7.52541E-01   2.22039E-01   5.13110E-01
 3.35000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.54302E-02   7.52835E-01   2.21735E-01   5.13442E-01
 3.35500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.54401E-02   7.53128E-01   2.21432E-01   5.13774E-01
 3.36000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.54500E-02   7.53420E-01   2.21130E-01   5.14105E-01
 3.36500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.54598E-02   7.53711E-01   2.20829E-01   5.14436E-01
 3.37000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.54697E-02   7.54002E-01   2.20528E-01   5.14766E-01
 3.37500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.54795E-02   7.54293E-01   2.20228E-01   5.15096E-01
 3.38000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.54893E-02   7.54582E-01   2.19929E-01   5.15426E-01
 3.38500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.54990E-02   7.54871E-01   2.19630E-01   5.15756E-01
 3.39000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.55088E-02   7.55160E-01   2.19332E-01   5.16085E-01
 3.39500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.55185E-02   7.55447E-01   2.19034E-01   5.16414E-01
 3.40000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.55282E-02   7.55734E-01   2.18737E-01   5.16743E-01
 3.40500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.55379E-02   7.56021E-01   2.18441E-01   5.17071E-01
 3.41000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.55475E-02   7.56307E-01   2.18146E-01   5.17399E-01
 3.41500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.55571E-02   7.56592E-01   2.17851E-01   5.17727E-01
 3.42000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.55668E-02   7.56876E-01   2.17557E-01   5.18055E-01
 3.42500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.55763E-02   7.57160E-01   2.17263E-01   5.18382E-01
 3.43000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.55859E-02   7.57444E-01   2.16970E-01   5.18709E-01
 3.43500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.55955E-02   7.57726E-01   2.16678E-01   5.19035E-01
 3.44000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.56050E-02   7.58008E-01   2.16387E-01   5.19362E-01
 3.44500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.56145E-02   7.58290E-01   2.16096E-01   5.19687E-01
 3.45000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.56240E-02   7.58571E-01   2.15805E-01   5.20013E-01
 3.45500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.56335E-02   7.58851E-01   2.15516E-01   5.20338E-01
 3.46000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.56429E-02   7.59130E-01   2.15227E-01   5.20663E-01
 3.46500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.56523E-02   7.59409E-01   2.14938E-01   5.20988E-01
 3.47000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.56617E-02   7.59688E-01   2.14650E-01   5.21313E-01
 3.47500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.56711E-02   7.59966E-01   2.14363E-01   5.21637E-01
 3.48000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.56805E-02   7.60243E-01   2.14077E-01   5.21961E-01
 3.48500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.56898E-02   7.60519E-01   2.13791E-01   5.22284E-01
 3.49000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.56991E-02   7.60795E-01   2.13505E-01   5.22607E-01
 3.49500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.57084E-02   7.61071E-01   2.13221E-01   5.22930E-01
 3.50000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.57177E-02   7.61346E-01   2.12937E-01   5.23253E-01
 3.50500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.57270E-02   7.61620E-01   2.12653E-01   5.23575E-01
 3.51000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.57362E-02   7.61893E-01   2.12370E-01   5.23897E-01
 3.51500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.57454E-02   7.62166E-01   2.12088E-01   5.24219E-01
 3.52000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.57546E-02   7.62439E-01   2.11807E-01   5.24540E-01
 3.52500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.57638E-02   7.62711E-01   2.11526E-01   5.24861E-01
 3.53000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.57730E-02   7.62982E-01   2.11245E-01   5.25182E-01
 3.53500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.57821E-02   7.63252E-01   2.10965E-01   5.25503E-01
 3.54000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.57913E-02   7.63523E-01   2.10686E-01   5.25823E-01
 3.54500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.58004E-02   7.63792E-01   2.10408E-01   5.26143E-01
 3.55000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.58094E-02   7.64061E-01   2.10130E-01   5.26462E-01
 3.55500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.58185E-02   7.64329E-01   2.09852E-01   5.26782E-01
 3.56000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.58276E-02   7.64597E-01   2.09575E-01   5.27101E-01
 3.56500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.58366E-02   7.64864E-01   2.09299E-01   5.27419E-01
 3.57000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.58456E-02   7.65131E-01   2.09023E-01   5.27738E-01
 3.57500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.58546E-02   7.65397E-01   2.08748E-01   5.28056E-01
 3.58000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.58635E-02   7.65663E-01   2.08474E-01   5.28374E-01
 3.58500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.58725E-02   7.65927E-01   2.08200E-01   5.28691E-01
 3.59000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.58814E-02   7.66192E-01   2.07927E-01   5.29009E-01
 3.59500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.58903E-02   7.66456E-01   2.07654E-01   5.29326E-01
 3.60000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.58992E-02   7.66719E-01   2.07382E-01   5.29642E-01
 3.60500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.59081E-02   7.66982E-01   2.07110E-01   5.29959E-01
 3.61000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.59170E-02   7.67244E-01   2.06839E-01   5.30275E-01
 3.61500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.59258E-02   7.67505E-01   2.06569E-01   5.30591E-01
 3.62000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.59346E-02   7.67766E-01   2.06299E-01   5.30906E-01
 3.62500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.59434E-02   7.68027E-01   2.06030E-01   5.31221E-01
 3.63000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.59522E-02   7.68287E-01   2.05761E-01   5.31536E-01
 3.63500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.59610E-02   7.68546E-01   2.05493E-01   5.31851E-01
 3.64000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.59697E-02   7.68805E-01   2.05225E-01   5.32165E-01
 3.64500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.59784E-02   7.69063E-01   2.04958E-01   5.32479E-01
 3.65000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.59871E-02   7.69321E-01   2.04692E-01   5.32793E-01
 3.65500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.59958E-02   7.69578E-01   2.04426E-01   5.33106E-01
 3.66000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.60045E-02   7.69835E-01   2.04161E-01   5.33419E-01
 3.66500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.60131E-02   7.70091E-01   2.03896E-01   5.33732E-01
 3.67000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.60218E-02   7.70347E-01   2.03632E-01   5.34045E-01
 3.67500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.60304E-02   7.70602E-01   2.03368E-01   5.34357E-01
 3.68000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.60390E-02   7.70856E-01   2.03105E-01   5.34669E-01
 3.68500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.60476E-02   7.71110E-01   2.02842E-01   5.34981E-01
 3.69000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.60561E-02   7.71364E-01   2.02580E-01   5.35292E-01
 3.69500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.60647E-02   7.71617E-01   2.02319E-01   5.35604E-01
 3.70000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.60732E-02   7.71869E-01   2.02058E-01   5.35914E-01
 3.70500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.60817E-02   7.72121E-01   2.01797E-01   5.36225E-01
 3.71000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.60902E-02   7.72372E-01   2.01538E-01   5.36535E-01
 3.71500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.60987E-02   7.72623E-01   2.01278E-01   5.36845E-01
 3.72000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.61071E-02   7.72873E-01   2.01019E-01   5.37155E-01
 3.72500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.61156E-02   7.73123E-01   2.00761E-01   5.37465E-01
 3.73000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.61240E-02   7.73372E-01   2.00504E-01   5.37774E-01
 3.73500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.61324E-02   7.73621E-01   2.00246E-01   5.38083E-01
 3.74000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.61408E-02   7.73870E-01   1.99990E-01   5.38391E-01
 3.74500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.61491E-02   7.74117E-01   1.99734E-01   5.38699E-01
 3.75000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.61575E-02   7.74364E-01   1.99478E-01   5.39007E-01
 3.75500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.61658E-02   7.74611E-01   1.99223E-01   5.39315E-01
 3.76000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.61741E-02   7.74857E-01   1.98968E-01   5.39623E-01
 3.76500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.61824E-02   7.75103E-01   1.98714E-01   5.39930E-01
 3.77000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.61907E-02   7.75348E-01   1.98461E-01   5.40237E-01
 3.77500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.61990E-02   7.75593E-01   1.98208E-01   5.40543E-01
 3.78000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.62072E-02   7.75837E-01   1.97955E-01   5.40850E-01
 3.78500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.62155E-02   7.76081E-01   1.97704E-01   5.41156E-01
 3.79000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.62237E-02   7.76324E-01   1.97452E-01   5.41462E-01
 3.79500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.62319E-02   7.76567E-01   1.97201E-01   5.41767E-01
 3.80000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.62401E-02   7.76809E-01   1.96951E-01   5.42072E-01
 3.80500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.62482E-02   7.77051E-01   1.96701E-01   5.42377E-01
 3.81000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.62564E-02   7.77292E-01   1.96452E-01   5.42682E-01
 3.81500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.62645E-02   7.77533E-01   1.96203E-01   5.42986E-01
 3.82000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.62726E-02   7.77773E-01   1.95954E-01   5.43290E-01
 3.82500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.62807E-02   7.78013E-01   1.95706E-01   5.43594E-01
 3.83000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.62888E-02   7.78252E-01   1.95459E-01   5.43898E-01
 3.83500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.62969E-02   7.78491E-01   1.95212E-01   5.44201E-01
 3.84000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.63049E-02   7.78729E-01   1.94966E-01   5.44504E-01
 3.84500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.63130E-02   7.78967E-01   1.94720E-01   5.44807E-01
 3.85000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.63210E-02   7.79204E-01   1.94475E-01   5.45109E-01
 3.85500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.63290E-02   7.79441E-01   1.94230E-01   5.45411E-01
 3.86000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.63370E-02   7.79678E-01   1.93985E-01   5.45713E-01
 3.86500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.63449E-02   7.79914E-01   1.93741E-01   5.46015E-01
 3.87000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.63529E-02   7.80149E-01   1.93498E-01   5.46316E-01
 3.87500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.63608E-02   7.80384E-01   1.93255E-01   5.46617E-01
 3.88000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.63687E-02   7.80618E-01   1.93013E-01   5.46918E-01
 3.88500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.63767E-02   7.80853E-01   1.92771E-01   5.47218E-01
 3.89000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.63845E-02   7.81086E-01   1.92529E-01   5.47519E-01
 3.89500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.63924E-02   7.81319E-01   1.92288E-01   5.47819E-01
 3.90000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64003E-02   7.81552E-01   1.92048E-01   5.48118E-01
 3.90500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64081E-02   7.81784E-01   1.91808E-01   5.48418E-01
 3.91000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64159E-02   7.82016E-01   1.91568E-01   5.48717E-01
 3.91500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64238E-02   7.82247E-01   1.91329E-01   5.49016E-01
 3.92000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64315E-02   7.82478E-01   1.91091E-01   5.49314E-01
 3.92500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64393E-02   7.82708E-01   1.90853E-01   5.49613E-01
 3.93000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64471E-02   7.82938E-01   1.90615E-01   5.49911E-01
 3.93500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64548E-02   7.83167E-01   1.90378E-01   5.50209E-01
 3.94000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64626E-02   7.83396E-01   1.90141E-01   5.50506E-01
 3.94500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64703E-02   7.83625E-01   1.89905E-01   5.50803E-01
 3.95000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64780E-02   7.83853E-01   1.89669E-01   5.51100E-01
 3.95500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64857E-02   7.84080E-01   1.89434E-01   5.51397E-01
 3.96000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.64934E-02   7.84307E-01   1.89199E-01   5.51694E-01
 3.96500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.65010E-02   7.84534E-01   1.88965E-01   5.51990E-01
 3.97000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.65087E-02   7.84760E-01   1.88731E-01   5.52286E-01
 3.97500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.65163E-02   7.84986E-01   1.88498E-01   5.52581E-01
 3.98000E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.65239E-02   7.85211E-01   1.88265E-01   5.52877E-01
 3.98500E-01             1   0.00000E+00   1.07300E+03   1.00000E+00   0.00000E+00   2.65315E-02   7.85436E-01   1.88032E-01   5.53172E-01
